num_step,gregaire,peureuse,kamikaze,prevoyante,pers_multi,camouflage,carapace,nageoires,yeux,oreilles
854,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
855,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
856,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
857,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
858,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
859,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
860,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
861,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
862,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
863,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
864,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
865,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
866,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
867,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
868,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
869,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
870,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
871,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
872,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
873,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
874,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
875,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
876,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
877,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
878,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
879,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
880,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
881,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
882,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
883,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
884,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
885,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
886,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
887,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
888,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
889,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
890,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
891,40,30,10,20,0,50,40,30,0,0
892,40,30,10,20,0,50,40,30,0,0
893,40,30,10,20,0,50,40,30,0,0
894,40,30,10,20,0,50,40,30,0,0
895,40,30,10,20,0,50,40,30,0,0
896,40,30,10,20,0,50,40,30,0,0
897,40,30,10,20,0,50,40,30,0,0
898,40,30,10,20,0,50,40,30,0,0
899,40,30,10,20,0,50,40,30,0,0
900,40,30,10,20,0,50,40,30,0,0
901,40,30,10,20,0,50,40,30,0,0
902,40,30,10,20,0,50,40,30,0,0
903,40,30,10,20,0,50,40,30,0,0
904,40,30,10,20,0,50,40,30,0,0
905,40,30,10,20,0,50,40,30,0,0
906,40,30,10,20,0,50,40,30,0,0
907,40,30,10,20,0,50,40,30,0,0
908,40,30,10,20,0,50,40,30,0,0
909,40,30,10,20,0,50,40,30,0,0
910,40,30,10,20,0,50,40,30,0,0
911,40,30,10,20,0,50,40,30,0,0
912,40,30,10,20,0,50,40,30,0,0
913,40,30,10,20,0,50,40,30,0,0
914,40,30,10,20,0,50,40,30,0,0
915,40,30,10,20,0,50,40,30,0,0
916,40,30,10,20,0,50,40,30,0,0
917,40,30,10,20,0,50,40,30,0,0
918,40,30,10,20,0,50,40,30,0,0
919,40,30,10,20,0,50,40,30,0,0
920,40,30,10,20,0,50,40,30,0,0
921,40,30,10,20,0,50,40,30,0,0
922,40,30,10,20,0,50,40,30,0,0
923,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
924,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
925,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
926,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
927,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
928,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
929,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
930,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
931,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
932,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
933,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
934,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
935,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
936,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
937,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
938,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
939,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
940,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
941,45.4545,27.2727,9.09091,18.1818,0,54.5455,36.3636,27.2727,0,0
942,50,20,10,20,0,60,40,20,0,0
943,50,20,10,20,0,60,40,20,0,0
944,50,20,10,20,0,60,40,20,0,0
945,50,20,10,20,0,60,40,20,0,0
946,50,20,10,20,0,60,40,20,0,0
947,50,20,10,20,0,60,40,20,0,0
948,50,20,10,20,0,60,40,20,0,0
949,50,20,10,20,0,60,40,20,0,0
950,50,20,10,20,0,60,40,20,0,0
951,50,20,10,20,0,60,40,20,0,0
952,50,20,10,20,0,60,40,20,0,0
953,50,20,10,20,0,60,40,20,0,0
954,50,20,10,20,0,60,40,20,0,0
955,50,20,10,20,0,60,40,20,0,0
956,50,20,10,20,0,60,40,20,0,0
957,50,20,10,20,0,60,40,20,0,0
958,50,20,10,20,0,60,40,20,0,0
959,50,20,10,20,0,60,40,20,0,0
960,50,20,10,20,0,60,40,20,0,0
961,50,20,10,20,0,60,40,20,0,0
962,50,20,10,20,0,60,40,20,0,0
963,50,20,10,20,0,60,40,20,0,0
964,50,20,10,20,0,60,40,20,0,0
965,50,20,10,20,0,60,40,20,0,0
966,50,20,10,20,0,60,40,20,0,0
967,50,20,10,20,0,60,40,20,0,0
968,50,20,10,20,0,60,40,20,0,0
969,50,20,10,20,0,60,40,20,0,0
970,50,20,10,20,0,60,40,20,0,0
971,50,20,10,20,0,60,40,20,0,0
972,50,20,10,20,0,60,40,20,0,0
973,50,20,10,20,0,60,40,20,0,0
974,50,20,10,20,0,60,40,20,0,0
975,50,20,10,20,0,60,40,20,0,0
976,50,20,10,20,0,60,40,20,0,0
977,50,12.5,12.5,25,0,62.5,25,12.5,0,0
978,50,12.5,12.5,25,0,62.5,25,12.5,0,0
979,50,12.5,12.5,25,0,62.5,25,12.5,0,0
980,50,12.5,12.5,25,0,62.5,25,12.5,0,0
981,50,12.5,12.5,25,0,62.5,25,12.5,0,0
982,50,12.5,12.5,25,0,62.5,25,12.5,0,0
983,50,12.5,12.5,25,0,62.5,25,12.5,0,0
984,50,12.5,12.5,25,0,62.5,25,12.5,0,0
985,50,12.5,12.5,25,0,62.5,25,12.5,0,0
986,50,12.5,12.5,25,0,62.5,25,12.5,0,0
987,50,12.5,12.5,25,0,62.5,25,12.5,0,0
988,50,12.5,12.5,25,0,62.5,25,12.5,0,0
989,50,12.5,12.5,25,0,62.5,25,12.5,0,0
990,50,12.5,12.5,25,0,62.5,25,12.5,0,0
991,50,12.5,12.5,25,0,62.5,25,12.5,0,0
992,50,12.5,12.5,25,0,62.5,25,12.5,0,0
993,50,12.5,12.5,25,0,62.5,25,12.5,0,0
994,50,12.5,12.5,25,0,62.5,25,12.5,0,0
995,50,12.5,12.5,25,0,62.5,25,12.5,0,0
996,50,12.5,12.5,25,0,62.5,25,12.5,0,0
997,50,12.5,12.5,25,0,62.5,25,12.5,0,0
998,50,12.5,12.5,25,0,62.5,25,12.5,0,0
999,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1000,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1001,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1002,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1003,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1004,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1005,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1006,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1007,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1008,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1009,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1010,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1011,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1012,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1013,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1014,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1015,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1016,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1017,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1018,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1019,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1020,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1021,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1022,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1023,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1024,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1025,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1026,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1027,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1028,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1029,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1030,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1031,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1032,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1033,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1034,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1035,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1036,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1037,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1038,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1039,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1040,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1041,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1042,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1043,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1044,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1045,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1046,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1047,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1048,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1049,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1050,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1051,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1052,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1053,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1054,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1055,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1056,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1057,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1058,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1059,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1060,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1061,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1062,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1063,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1064,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1065,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1066,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1067,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1068,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1069,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1070,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1071,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1072,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1073,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1074,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1075,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1076,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1077,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1078,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1079,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1080,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1081,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1082,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1083,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1084,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1085,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1086,50,12.5,12.5,25,0,62.5,25,12.5,0,0
1087,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1088,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1089,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1090,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1091,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1092,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1093,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1094,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1095,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1096,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1097,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1098,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1099,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1100,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1101,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1102,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1103,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1104,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1105,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1106,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1107,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1108,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1109,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1110,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1111,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1112,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1113,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1114,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1115,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1116,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1117,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1118,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1119,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1120,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1121,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1122,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1123,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1124,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1125,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1126,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1127,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1128,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1129,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1130,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1131,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1132,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1133,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1134,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1135,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1136,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1137,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1138,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1139,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1140,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1141,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1142,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1143,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1144,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1145,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1146,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1147,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1148,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1149,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1150,44.4444,22.2222,11.1111,22.2222,0,55.5556,33.3333,11.1111,0,0
1151,50,20,10,20,0,60,30,10,0,0
1152,50,20,10,20,0,60,30,10,0,0
1153,50,20,10,20,0,60,30,10,0,0
1154,50,20,10,20,0,60,30,10,0,0
1155,50,20,10,20,0,60,30,10,0,0
1156,50,20,10,20,0,60,30,10,0,0
1157,50,20,10,20,0,60,30,10,0,0
1158,50,20,10,20,0,60,30,10,0,0
1159,50,20,10,20,0,60,30,10,0,0
1160,50,20,10,20,0,60,30,10,0,0
1161,50,20,10,20,0,60,30,10,0,0
1162,50,20,10,20,0,60,30,10,0,0
1163,50,20,10,20,0,60,30,10,0,0
1164,50,20,10,20,0,60,30,10,0,0
1165,50,20,10,20,0,60,30,10,0,0
1166,50,20,10,20,0,60,30,10,0,0
1167,50,20,10,20,0,60,30,10,0,0
1168,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1169,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1170,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1171,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1172,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1173,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1174,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1175,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1176,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1177,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1178,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1179,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1180,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1181,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1182,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1183,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1184,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1185,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1186,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1187,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1188,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1189,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1190,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1191,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1192,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1193,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1194,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1195,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1196,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1197,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1198,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1199,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1200,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1201,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1202,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1203,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1204,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1205,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1206,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1207,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1208,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1209,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1210,54.5455,18.1818,9.09091,18.1818,0,54.5455,27.2727,18.1818,0,0
1211,60,20,0,20,0,60,20,20,0,0
1212,60,20,0,20,0,60,20,20,0,0
1213,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1214,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1215,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1216,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1217,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1218,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1219,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1220,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1221,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1222,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1223,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1224,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1225,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1226,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1227,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1228,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1229,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1230,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1231,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1232,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1233,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1234,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1235,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1236,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1237,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1238,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1239,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1240,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1241,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1242,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1243,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1244,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1245,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1246,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1247,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1248,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
1249,55.5556,22.2222,0,22.2222,0,66.6667,22.2222,22.2222,0,0
